topic_id,topic_title,topic_order,subtopic_id,subtopic_title,basesubtopic_title,basesubtopic_id,subtopic_order,basesubtopic_outcomes,subtopic_reason_for_inclusion,lantern_substrand_title,Strand
11192,Inverse Reciprocal Trigonometric Functions,670,148514,Key features of inverse reciprocal trigonometric functions (rad),Identify key features of inverse reciprocal trigonometric functions,5067,820,,,,Functions
11192,Inverse Reciprocal Trigonometric Functions,670,148515,Graphing inverse reciprocal trigonometric functions (rad),Graph inverse reciprocal trigonometric functions,5068,840,,,,Functions
11192,Inverse Reciprocal Trigonometric Functions,670,148516,Domain and range of inverse reciprocal trigonometric functions (rad),State domain and range of inverse reciprocal trigonometric functions,5069,860,,,,Functions
11192,Inverse Reciprocal Trigonometric Functions,670,51656,Evaluating inverse reciprocal trigonometric functions (rad),Evaluating inverse trigonometric functions (2),2208,880,,,,Functions
11192,Inverse Reciprocal Trigonometric Functions,670,148517,Algebraic expression with inverse reciprocal trig functions (rad),Simplify algebraic expressions involving inverse reciprocal trig functions and identities,5070,900,,,,Functions
11192,Inverse Reciprocal Trigonometric Functions,670,148518,Solving inverse reciprocal trig equations (rad),Solve inverse reciprocal trigonometric equations,5071,920,,,,Functions
11192,Inverse Reciprocal Trigonometric Functions,670,148519,Applications of inverse reciprocal trig equations (rad),Solve applications of inverse reciprocal trigonometric functions,5072,940,,,,Functions
4039,Matrices,670,52044,Matrix notation and types,Matrix Notation and Types,1571,610,,,,Applied Mathematics
4039,Matrices,670,135687,Identify elements based on equivalence between matrices,Identify elements based on equivalence between matrices,4607,611,,,,Applied Mathematics
4039,Matrices,670,135688,Represent numerical information as a matrix,Represent numerical information as a matrix,4605,612,,,,Applied Mathematics
4039,Matrices,670,135689,Construct a matrix from a rule defining a_(ij),Construct a matrix from a rule defining a_(ij),4606,614,,,,Applied Mathematics
4039,Matrices,670,52045,Addition and subtraction of matrices,Addition and Subtraction of Matrices,1574,625,,,,Applied Mathematics
4039,Matrices,670,52046,Scalar multiplication of matrices,Scalar Multiplication of Matrices,1575,630,,,,Applied Mathematics
4039,Matrices,670,192070,Multiply a column matrix by another matrix,Multiply a column matrix by another matrix,5196,632,,,,Applied Mathematics
4039,Matrices,670,52047,Matrix multiplication,Matrix Multiplication,1576,635,,,,Applied Mathematics
4039,Matrices,670,103264,Transposing matrices,Transposing Matrices,4002,636,,,,Applied Mathematics
4039,Matrices,670,103265,Powers of matrices,Powers of matrices,4058,638,,,,Applied Mathematics
4039,Matrices,670,52048,"Associativity, commutativity, distributivity","Associativity, Commutativity, Distributivity",1577,640,,,,Applied Mathematics
4039,Matrices,670,52049,Additive and multiplicative identities,Additive and Multiplicative Identities,1579,650,,,,Applied Mathematics
4039,Matrices,670,52054,Applications of matrices (no inverses),Applications of Matrices (no inverses),1585,655,,,,Applied Mathematics
4039,Matrices,670,53675,Proofs of properties of matrices,Proofs of properties of matrices,2676,657,,,,Applied Mathematics
4039,Matrices,670,52050,Multiplicative inverses and determinants of 2x2,Multiplicative Inverses and Determinants of 2x2,1581,660,,,,Applied Mathematics
4039,Matrices,670,52051,Solving matrix equations,Solving Matrix Equations,1582,665,,,,Applied Mathematics
4039,Matrices,670,52052,Using matrices to solve simultaneous equations,Using Matrices to solve Simultaneous Equations,2604,670,,,,Applied Mathematics
4039,Matrices,670,118524,Is there always a solution? (Investigation),Is there always a solution? (Investigation) LIVE,4476,671,,,,Applied Mathematics
4039,Matrices,670,52053,Matrices and geometrical transformations,Matrices and Geometrical Transformations,1583,672,,,,Applied Mathematics
4039,Matrices,670,103266,Translations on the plane,Translations on the plane,4080,673,,,,Applied Mathematics
4039,Matrices,670,103267,"Linear transformations such as dilations, rotations, reflections as matrices","Linear transformations such as dilations, rotations, reflections as matrices",4081,674,,,,Applied Mathematics
4039,Matrices,670,103268,Composition of linear transformations,Composition of linear transformations,4082,675,,,,Applied Mathematics
4039,Matrices,670,103269,Inverses of linear transformations,Inverses of linear transformations,4083,676,,,,Applied Mathematics
4039,Matrices,670,103270,Determinants and their effect on transformations,Determinants and their effect on transformations,4084,677,,,,Applied Mathematics
4039,Matrices,670,103271,Establish geometric results by matrix multiplications,Establish geometric results by matrix multiplications,4085,678,,,,Applied Mathematics
4039,Matrices,670,70104,Matrix applications (including inverses),Matrix Applications (including inverses),2672,680,,,,Applied Mathematics
4039,Matrices,670,118525,Coding and decoding messages (Investigation),Coding and decoding messages (Investigation) LIVE,4477,681,,,,Applied Mathematics
4039,Matrices,670,53676,Graphics calculators and matrices,Graphics Calculators and Matrices,2677,685,,,,Applied Mathematics
4039,Matrices,670,52055,Translate between augmented matrices and systems of equations,Translate between Augmented Matrices and Systems of Equations,2132,720,,,,Applied Mathematics
4039,Matrices,670,70105,Apply matrix row transformations,Apply Matrix Row Transformations,3354,725,,,,Applied Mathematics
4039,Matrices,670,52056,Use back substitution to solve augmented matrices,Use Backsubstitution to solve Augmented Matrices,2133,730,,,,Applied Mathematics
4039,Matrices,670,52057,Solve systems using row operations,Solve systems using row operations,2134,740,,,,Applied Mathematics
4039,Matrices,670,52058,Solve applications involving augmented matrices,Solve Applications Involving Augmented Matrices,2135,750,,,,Applied Mathematics
4039,Matrices,670,52059,Cofactors of 3x3,Cofactors of 3x3,2136,760,,,,Applied Mathematics
4039,Matrices,670,52060,Determinants - calculations and equations,Determinants - calculations and equations,2137,762,,,,Applied Mathematics
4039,Matrices,670,52061,Cofactors and determinants 4x4,Cofactors and Determinants 4x4,2138,764,,,,Applied Mathematics
4039,Matrices,670,52062,Application of determinant - area of a triangle,Application of Determinant - Area of a Triangle,2139,766,,,,Applied Mathematics
4039,Matrices,670,52063,Determinant properties,Determinant Properties,2140,768,,,,Applied Mathematics
4039,Matrices,670,52064,Cramer's rule,Cramers Rule,2141,770,,,,Applied Mathematics
4039,Matrices,670,52065,Binary and permutation matrices,Binary and Permutation Matrices,2385,800,,,,Applied Mathematics
4039,Matrices,670,52066,Dominance matrices,Dominance Matrices,2384,810,,,,Applied Mathematics
4039,Matrices,670,118526,Modelling with dominance matrices (Investigation),Modelling with Dominance Matrices (Investigation) LIVE,4478,811,,,,Applied Mathematics
4039,Matrices,670,52067,Transition matrices,Transition Matrices,2383,820,,,,Applied Mathematics
4039,Matrices,670,52069,Steady state solutions,Steady State Solutions,2381,840,,,,Applied Mathematics
7782,Differential Equations,680,81368,Introduction to differential equations,Introduction to Differential Equations,3645,1300,,,,Algebra
7782,Differential Equations,680,81369,Form a direction field from simple de's,Form a direction field from simple DE's,3646,1310,,,,Algebra
7782,Differential Equations,680,81370,Recognise the shape of a direction field from a de,Recognise the shape of a direction field from a DE,3647,1320,,,,Algebra
7782,Differential Equations,680,81371,Solution curves on direction fields,Solution curves on direction fields,3648,1330,,,,Algebra
7782,Differential Equations,680,81372,Features of a first-order linear de,Features of a first-order linear DE,3649,1340,,,,Algebra
7782,Differential Equations,680,81373,Solve de's of the form dy/dx = f(x),Solve DE's of the form dy/dx = f(x),3650,1350,,,,Algebra
7782,Differential Equations,680,81374,Solve de's of the form dy/dx = g(y),Solve DE's of the form dy/dx = g(y),3651,1360,,,,Algebra
7782,Differential Equations,680,81375,Solve de's of the form dy/dx = f(x)g(y) using separation of variables,Solve DE's of the form dy/dx = f(x)g(y) using separation of variables,3652,1370,,,,Algebra
7782,Differential Equations,680,81376,Applications of de's,Applications of DE's,3653,1380,,,,Algebra
4040,Vectors,680,52070,Introduction to vectors,Introduction to Vectors,903,605,,,,Coordinate Systems and Transformations
4040,Vectors,680,52071,Magnitude of a vector,Magnitude of a Vector,904,615,,,,Coordinate Systems and Transformations
4040,Vectors,680,52072,Components of vectors,Components of Vectors,1549,620,,,,Coordinate Systems and Transformations
4040,Vectors,680,52073,Addition of vectors,Addition of Vectors,1551,630,,,,Coordinate Systems and Transformations
4040,Vectors,680,52074,Subtraction of vectors,Subtraction of Vectors ,1552,635,,,,Coordinate Systems and Transformations
4040,Vectors,680,52076,Scalar multiplication,Scalar Multiplication,905,645,,,,Coordinate Systems and Transformations
4040,Vectors,680,52077,Magnitudes of scalar multiples,Magnitudes of Scalar Multiples,1554,650,,,,Coordinate Systems and Transformations
4040,Vectors,680,52078,Translation by a vector,Translation by a Vector,1839,654,,,,Coordinate Systems and Transformations
4040,Vectors,680,52079,Geometric problems with vectors,Geometric Problems with Vectors,1840,656,,,,Coordinate Systems and Transformations
4040,Vectors,680,70106,"I,j notation for vectors","i,j Notation for Vectors",3291,658,,,,Coordinate Systems and Transformations
4040,Vectors,680,70107,"Addition and subtraction (i,j)","Addition and Subtraction (i,j)",3287,661,,,,Coordinate Systems and Transformations
4040,Vectors,680,70108,"Magnitude of vectors (i,j)","Magnitude of Vectors (i,j)",3288,662,,,,Coordinate Systems and Transformations
4040,Vectors,680,70109,"Scalar multiplication (i,j)","Scalar Multiplication (i,j)",3290,663,,,,Coordinate Systems and Transformations
4040,Vectors,680,52081,"Finding unit vectors (i,j)","Finding Unit Vectors (i,j)",2629,665,,,,Coordinate Systems and Transformations
4040,Vectors,680,52075,Applications using addition and subtraction,Applications using Addition and Subtraction,2658,668,,,,Coordinate Systems and Transformations
4040,Vectors,680,52080,Applications of vectors,Applications of Vectors (MYP),1555,675,,,,Coordinate Systems and Transformations
4040,Vectors,680,52082,Dot product (2d),Dot Product (2d),1556,710,,,,Coordinate Systems and Transformations
4040,Vectors,680,78330,Dot product - applications (2d),Dot product - Applications (2d),3462,711,,,,Coordinate Systems and Transformations
4040,Vectors,680,70110,Angles and vectors,Angles and Vectors,3135,712,,,,Coordinate Systems and Transformations
4040,Vectors,680,81336,Projection of vectors,Projection of Vectors,3640,713,,,,Coordinate Systems and Transformations
4040,Vectors,680,52084,Dividing vectors into assigned ratios,Dividing Vectors into Assigned Ratios,1558,714,,,,Coordinate Systems and Transformations
4040,Vectors,680,52085,Perpendicular and parallel vectors,Perpendicular and Parallel Vectors,1559,715,,,,Coordinate Systems and Transformations
4040,Vectors,680,52088,Geometry proofs using vectors,Geometry Proofs using Vectors (2d),1562,740,,,,Coordinate Systems and Transformations
4040,Vectors,680,52089,Linear combination of vectors,Linear Combination of Vectors (2d),1563,745,,,,Coordinate Systems and Transformations
4040,Vectors,680,52090,Linear independence and dependence,Linear Independence and Dependence,1564,750,,,,Coordinate Systems and Transformations
4040,Vectors,680,52091,Area of triangles and parallelograms with vectors,Area of Triangles and Parallelograms with Vectors,1565,755,,,,Coordinate Systems and Transformations
4040,Vectors,680,52083,Vectors in 3d,Vectors in 3D,1557,756,,,,Coordinate Systems and Transformations
4040,Vectors,680,70111,"Addition, subtraction and magnitude (i,j,k)","Addition, Subtraction and Magnitude (i,j,k)",3289,757,,,,Coordinate Systems and Transformations
4040,Vectors,680,70112,Applications of vectors in 3d,Applications of Vectors in 3D,3292,758,,,,Coordinate Systems and Transformations
4040,Vectors,680,70113,Dot product (3d),Dot Product (3d),3293,759,,,,Coordinate Systems and Transformations
4040,Vectors,680,103303,Geometry proofs using vectors (3d),Geometry proofs using vectors (3d),4086,760,,,,Coordinate Systems and Transformations
4040,Vectors,680,52086,Cross product,Cross Product,1560,761,,,,Coordinate Systems and Transformations
4040,Vectors,680,52087,Law of sine and cosine in vector problems,Sine and Cosine Rules in Vector Problems (2d & 3d),1561,762,,,,Coordinate Systems and Transformations
4040,Vectors,680,52092,Scalar triple product,Scalar Triple Product,1566,763,,,,Coordinate Systems and Transformations
4040,Vectors,680,52093,Volume of parallelepiped,Volume of Parallelepiped,1567,765,,,,Coordinate Systems and Transformations
4040,Vectors,680,52094,Vector triple product,Vector Triple Product,1568,770,,,,Coordinate Systems and Transformations
4040,Vectors,680,52095,Parametric equations of vectors,Parametric Equations of Vectors,1569,775,,,,Coordinate Systems and Transformations
4040,Vectors,680,103304,Cartesian coordinates for 3d space,Cartesian coordinates for 3d space,4087,776,,,,Coordinate Systems and Transformations
4040,Vectors,680,103305,Vector equations of curves in 2 or 3 dimensions involving a parameter,Vector equations of curves in 2 or 3 dimensions involving a parameter,4088,777,,,,Coordinate Systems and Transformations
4040,Vectors,680,103306,Vector equation of a line and line segment (2 and 3d),Vector equation of a line and line segment (2 and 3d),4089,778,,,,Coordinate Systems and Transformations
4040,Vectors,680,52096,Equation of a vector plane,Equation of a Vector Plane,1570,780,,,,Coordinate Systems and Transformations
4040,Vectors,680,103307,Vectors as functions of time,Vectors as functions of time,4090,782,,,,Coordinate Systems and Transformations
4040,Vectors,680,103308,Convert vector equations to Cartesian equations in 2d,Convert vector equations to cartesian equations in 2d,4091,785,,,,Coordinate Systems and Transformations
4040,Vectors,680,81337,Motion of projectiles (2d),Motion of Projectiles (2d),3641,800,,,,Coordinate Systems and Transformations
4040,Vectors,680,81338,Horizontal and vertical equations of motion of a projectile,Horizontal and Vertical Equations of Motion of a Projectile,3642,810,,,,Coordinate Systems and Transformations
4040,Vectors,680,81340,Magnitude and direction of the velocity of a projectile,Magnitude and Direction of the Velocity of a Projectile,3644,830,,,,Coordinate Systems and Transformations
4041,Complex Numbers,690,52097,What is a complex number?,What is a Complex Number?,1531,605,,,,Number
4041,Complex Numbers,690,52098,Operations with negative radicands,Operations with Negative Surds,2084,607,,,,Number
4041,Complex Numbers,690,52099,Addition and subtraction of complex numbers,Addition and Subtraction of Complex Numbers,1532,610,,,,Number
4041,Complex Numbers,690,52100,Multiplication of complex numbers,Multiplication of Complex Numbers,1533,615,,,,Number
4041,Complex Numbers,690,52101,Powers of i,Powers of i,1534,620,,,,Number
4041,Complex Numbers,690,52102,Complex conjugates,Complex Conjugates,1535,625,,,,Number
4041,Complex Numbers,690,52103,Complex numbers and 4 operations,Complex Numbers and 4 Operations,167,628,,,,Number
4041,Complex Numbers,690,52104,Complex equations,Complex Equations,2603,629,,,,Number
4041,Complex Numbers,690,52105,Graphing complex numbers - rectangular form,Graphing Complex Numbers - Rectangular Form,1540,630,,,,Number
4041,Complex Numbers,690,52106,Complex moduli,Complex Moduli,1536,632,,,,Number
4041,Complex Numbers,690,52107,Operations of complex numbers on the complex plane (rectangular),Operations of Complex Numbers on the Complex Plane (Rectangular),1542,633,,,,Number
4041,Complex Numbers,690,52108,Polar form,Polar Form,1537,635,,,,Number
4041,Complex Numbers,690,52109,Multiplication of numbers in polar form,Multiplication of Numbers in Polar Form,1538,640,,,,Number
4041,Complex Numbers,690,52110,Powers of complex numbers in polar form,Powers of Complex Numbers in Polar Form,1539,645,,,,Number
4041,Complex Numbers,690,52111,Conversion and simplification involving polar form,Conversion and Simplification involving Polar form and division,2231,648,,,,Number
4041,Complex Numbers,690,52125,Convert between polar and rectangular equations,Convert between Polar and Rectangular Equations,2232,649,,,,Number
4041,Complex Numbers,690,135690,Multiplication as a linear transformation in the complex plane,Multiplication as a linear transformation in the complex plane,4665,649,,,,Number
4041,Complex Numbers,690,52126,Graph polar equations,Graph Polar Equations,2233,650,,,,Number
4041,Complex Numbers,690,118527,Types of polar curves,Classify polar equations and graphs,4591,652,,,,Number
4041,Complex Numbers,690,118528,Transformations of polar curves,Explore transformations of polar curves (Investigation),4592,653,,,,Number
4041,Complex Numbers,690,81341,Identities of complex numbers involving modulus and argument,Identities of Complex Numbers involving modulus and argument,3662,655,,,,Number
4041,Complex Numbers,690,52112,Distance between and midpoints of,Distance Between and Midpoints Of,1543,665,,,,Number
4041,Complex Numbers,690,52113,Quadratic solutions,Quadratic Solutions,1545,675,,,,Number
4041,Complex Numbers,690,52114,Factorising and expanding complex numbers,Factorising and Expanding Complex Numbers,1546,680,,,,Number
4041,Complex Numbers,690,52115,Solutions to polynomials,Solutions to Polynomials,1547,685,,,,Number
4041,Complex Numbers,690,52116,Finding complex functions from zeroes,Finding Complex Functions from Zeroes ,2094,690,,,,Number
4041,Complex Numbers,690,52117,Rays and lines in the complex plane,Rays and Lines in the Complex Plane,1586,710,,,,Number
4041,Complex Numbers,690,52118,Circles and ellipses in the complex plane,Circles and Ellipses in the Complex Plane,1587,715,,,,Number
4041,Complex Numbers,690,52119,Regions and areas in the complex plane,Regions and Areas in the Complex Plane,1589,725,,,,Number
4041,Complex Numbers,690,52120,Square roots of complex numbers,Square roots of Complex Numbers,1590,730,,,,Number
4041,Complex Numbers,690,52121,Complex roots of unity,Complex Roots of Unity,1593,732,,,,Number
4041,Complex Numbers,690,52122,Euler's theorem,Eulers Theorem,1591,735,,,,Number
4041,Complex Numbers,690,81342,Maclaurin series,Maclaurin series,3663,736,,,,Number
4041,Complex Numbers,690,81343,Exponential form of a complex number,Exponential form of a Complex Number,3664,737,,,,Number
4041,Complex Numbers,690,81344,"Conversions (rectangular, polar, exponential and geometric)","Conversions (rectangular, polar, exponential and geometric)",3665,738,,,,Number
4041,Complex Numbers,690,81345,"Multiplication, division and powers (polar and geometric forms)","Multiplication, division and powers (polar and geometric forms)",3666,739,,,,Number
4041,Complex Numbers,690,52123,Solving equations with complex solutions,Solving Equations with Complex Solutions,1592,740,,,,Number
4041,Complex Numbers,690,52124,Vectors and complex numbers,Vectors and Complex Numbers,559,745,,,,Number
4041,Complex Numbers,690,52127,Intersections of polar curves,Intersections of Polar Curves,2234,760,,,,Number
4041,Complex Numbers,690,52128,Applications involving polar equations,Applications Involving Polar Equations,2235,765,,,,Number
4041,Complex Numbers,690,52129,Complex number - only for chapter entries,Complex Number - ONLY FOR CHAPTER ENTRIES,2602,999,,,,Number
4042,Logic and Reasoning,700,118529,Reading conditional statements,Recognise the hypothesis and conclusion in a conditional statement,4567,500,,,,Logic and Reasoning
4042,Logic and Reasoning,700,118530,"Identifying the converse, inverse and contrapositive","Identify the converse, inverse and contrapositive",4568,510,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52130,Language of logic,Language of Logic,2609,600,,,,Logic and Reasoning
4042,Logic and Reasoning,700,118531,Correct logical conclusions,Identify valid logical conclusions,4570,605,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52131,"Truth tables (negation, conjunction, disjunction)","Truth Tables (negation, conjunction, disjunction)",2243,610,,,,Logic and Reasoning
4042,Logic and Reasoning,700,53677,"Truth tables (conditional, biconditional)","Truth Tables (conditional, biconditional)",2752,615,,,,Logic and Reasoning
4042,Logic and Reasoning,700,53678,Truth tables (equivalences),Truth Tables (Equivalences),2753,618,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52132,Proofs using truth tables (arguments),Proofs Using Truth Tables and Logic Laws,2244,620,,,,Logic and Reasoning
4042,Logic and Reasoning,700,53679,Euler diagrams and syllogistic arguments,Euler Diagrams and Syllogistic Arguments,2754,622,,,,Logic and Reasoning
4042,Logic and Reasoning,700,135691,Introduction to the quantifiers 'for all' and 'there exists',Introduction to the quantifiers 'for all' and 'there exists',4664,623,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52133,Reasoning with karnaugh maps,Karnaugh Maps,2610,625,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52134,Proof by counterexample,Proof by Counter Example,2245,630,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52135,Proof by contradiction,Proof by Contradiction,2246,640,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52136,Introduction to proof by induction,Introduction to Proof by Induction,2247,650,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52137,Inductive proofs for sums of integers,Inductive Proofs for Sums of Integers,1899,660,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52138,Inductive proofs for divisibility results,Inductive Proofs for Divisibility Results,2249,670,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52139,Inductive proofs involving algebra,Inductive Proofs involving algebra,2251,675,,,,Logic and Reasoning
4042,Logic and Reasoning,700,81348,Inductive proofs in series,Inductive Proofs in Series,3656,676,,,,Logic and Reasoning
4042,Logic and Reasoning,700,81349,Inductive proofs for divisibility (2),Inductive Proofs for divisibility (2),3657,677,,,,Logic and Reasoning
4042,Logic and Reasoning,700,103263,Prove irrationality by contradiction,Prove irrationality by contradiction,4094,677,,,,Logic and Reasoning
4042,Logic and Reasoning,700,81350,Inductive proofs for inequalities,Inductive Proofs for Inequalities,3658,678,,,,Logic and Reasoning
4042,Logic and Reasoning,700,81351,Inductive proofs involving calculus,Inductive Proofs involving calculus,3659,679,,,,Logic and Reasoning
4042,Logic and Reasoning,700,81352,Inductive proofs involving geometry,Inductive Proofs involving geometry,3660,680,,,,Logic and Reasoning
4042,Logic and Reasoning,700,81353,Inductive proofs involving probability,Inductive Proofs involving probability,3661,681,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52140,Proof by deduction,Proof by Deduction,2250,683,,,,Logic and Reasoning
4042,Logic and Reasoning,700,81346,Proofs involving numbers,Proofs involving numbers,3654,685,,,,Logic and Reasoning
4042,Logic and Reasoning,700,81347,Proofs involving inequalities,Proofs involving inequalities,3655,688,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52141,Boolean algebra (switching circuits),Boolean Algebra,2607,690,,,,Logic and Reasoning
4042,Logic and Reasoning,700,52142,Applications of boolean algebra,Applications of Boolean Algebra,2608,700,,,,Logic and Reasoning
4043,Limits,710,52143,Introduction to limits,Introduction to Limits,2252,610,,,,Pre-Calculus
4043,Limits,710,52144,Find limits from a graph or table of values,Find Limits from a Graph or Table of Values,2253,620,,,,Pre-Calculus
4043,Limits,710,52145,Evaluation of limits using limit theorems,Evaluation of Limits using Limit Theorems,2254,630,,,,Pre-Calculus
4043,Limits,710,72805,Evaluating limits,Evaluating Limits,3440,635,,,,Pre-Calculus
4043,Limits,710,52146,Limits and continuity,Limits and Continuity,2255,640,,,,Pre-Calculus
4043,Limits,710,52147,Limits at infinity,Limits at Infinity,2256,650,,,,Pre-Calculus
4043,Limits,710,52148,Applications of limits,Applications of Limits,2258,655,,,,Pre-Calculus
4043,Limits,710,52149,Squeeze theorem,Squeeze Theorem,2257,660,,,,Pre-Calculus
4044,Rates of Change,720,52150,Identifying increasing/decreasing or constant sections of function domains,Identify increasing/decreasing or constant sections of function domains,2083,550,,,,Mathematical Processes
4044,Rates of Change,720,52151,Linear rates of change,Linear Rates of Change (SS),1759,610,,,,Mathematical Processes
4044,Rates of Change,720,52152,Average rates of change,Average rates of change,1760,620,,,,Mathematical Processes
4044,Rates of Change,720,52154,slopes of tangents,Gradients of tangents (SS),1835,625,,,,Mathematical Processes
4044,Rates of Change,720,52153,Average vs instantaneous rates of change,Average Vs Instantaneous Rates of Change (SS),1834,630,,,,Mathematical Processes
4044,Rates of Change,720,52155,Equations of tangent lines,Equations of Tangent Lines,2260,635,,,,Mathematical Processes
4044,Rates of Change,720,85886,Difference quotients,Difference Quotients,3820,640,,,,Mathematical Processes
4044,Rates of Change,720,52157,Limit and first principle (investigation) live,Limit and First Principle (Investigation) LIVE,197,650,,,,Mathematical Processes
4044,Rates of Change,720,52158,The derivative as a limit - limiting chord process 1,The Derivative as a Limit - Limiting Chord Process,135,660,,,,Mathematical Processes
4044,Rates of Change,720,81354,The derivative as a limit - limiting chord process 2,The Derivative as a Limit - Limiting Chord Process (NSW),3688,665,,,,Mathematical Processes
4044,Rates of Change,720,52159,Practical applications of rates of change,Practical Applications of Rates of Change,2393,670,,,,Mathematical Processes
4044,Rates of Change,720,52161,Relating slope and original functions (investigation) - including velocity time to position time,Relating gradient and original functions (investigation) LIVE,2394,680,,,,Mathematical Processes
4045,Differentiation,730,52162,Review of slope and original functions,Review of Gradient and Original Functions,2324,1000,,,,Other
4045,Differentiation,730,52163,Notations for the derivative (investigation) live,Notations for the Derivative (Investigation) LIVE,354,1004,,,,Other
4045,Differentiation,730,52164,First principles,First Principles,2325,1008,,,,Other
4045,Differentiation,730,52160,Rate of change functions,Rate of change functions,2539,1009,,,,Other
4045,Differentiation,730,81355,Deriving the power rule,Deriving the Power Rule,3690,1010,,,,Other
4045,Differentiation,730,52165,Power rule (x^n),Power Rule (x^n),2326,1010,,,,Other
4045,Differentiation,730,52166,Derivative of a sum (x^n),Derivative of a Sum (x^n),2545,1014,,,,Other
4045,Differentiation,730,52167,Power rule (ax^n),Power rule (ax^n),2541,1018,,,,Other
4045,Differentiation,730,118532,Proof of the power rule (Investigation),Proof of power rule (Investigation) LIVE,4474,1019,,,,Other
4045,Differentiation,730,52168,Derivative of a sum (ax^n),Derivative of a Sum (ax^n),2542,1022,,,,Other
4045,Differentiation,730,52169,Power rule (x^n and ax^n),Power rule (x^n and ax^n),2543,1025,,,,Other
4045,Differentiation,730,52170,"Derivative of a sum (x^n, ax^n)","Derivative of a Sum (x^n, ax^n)",2544,1028,,,,Other
4045,Differentiation,730,52171,Further derivatives using power rule,Further derivatives using power rule,2506,1030,,,,Other
4045,Differentiation,730,52172,Derivative of a polynomial (expansion then power rule),Derivative of a polynomial (expansion then power rule),2546,1032,,,,Other
4045,Differentiation,730,52176,Evaluate derivative at a point,Evaluate Derivative at a point,2327,1033,,,,Other
4045,Differentiation,730,52173,Tangents (slopes and equations using power rule),Tangents (gradients and equations using power rule),2547,1034,,,,Other
4045,Differentiation,730,52174,Simple applications (using power rule only),Simple applications (using power rule only),2548,1036,,,,Other
4045,Differentiation,730,52175,"Speed, displacement and velocity","Speed, displacement and velocity",2504,1038,,,,Other
4045,Differentiation,730,52177,Key features of graphs and the derivative,Key Features of Graphs and the Derivative,2328,1050,,,,Other
4045,Differentiation,730,81356,Families of curves with same derivative function,Families of Curves with Same Derivative Function,3691,1060,,,,Other
4045,Differentiation,730,52178,Sketching functions using derivative information,Sketching functions using derivative information (1),2330,1070,,,,Other
4045,Differentiation,730,52179,Maximums and minimums using calculus (power rule only),Maximums and Minimums Using Calculus (power rule only),2540,1075,,,,Other
4045,Differentiation,730,148407,Gradient and equations of tangent lines (power rule only),Gradient and equations of tangent lines (power rule only),4917,1076,,,,Other
4045,Differentiation,730,148408,Gradient and equations of normal lines (power rule only),Gradient and equations of normal lines (power rule only),4918,1078,,,,Other
4045,Differentiation,730,52180,Review rate of change,Review Rate of Change,2331,1080,,,,Other
4045,Differentiation,730,52181,Chain rule,Chain rule,518,1110,,,,Other
4045,Differentiation,730,52182,Product rule,The Product Rule,601,1150,,,,Other
4045,Differentiation,730,52183,Quotient rule,The Quotient Rule,632,1160,,,,Other
4045,Differentiation,730,52184,Mixed problems,Mixed Problems,2333,1170,,,,Other
4045,Differentiation,730,52185,Identifying turning points and points of inflection,Identifying turning points and points of inflection,2334,1180,,,,Other
4045,Differentiation,730,52186,Graphing polynomial functions,Graphing Polynomial Functions,2335,1185,,,,Other
4045,Differentiation,730,52187,Graphing rational functions using calculus,Graphing Rational Functions using Calculus,2336,1190,,,,Other
4045,Differentiation,730,52188,Applications of differentiation,Applications of Differentiation,2337,1195,,,,Other
4045,Differentiation,730,52189,Small changes and marginal rates,Small changes and marginal rates,2510,1196,,,,Other
4045,Differentiation,730,52190,Second derivative - calculations,Second derivative - calculations,362,1197,,,,Other
4045,Differentiation,730,52191,Second derivative - concavity,Second Derivative - Concavity,2551,1320,,,,Other
4045,Differentiation,730,52192,Classification of turning and stationary points,Classification of Turning and Stationary Points,303,1340,,,,Other
4045,Differentiation,730,52193,Sketching functions using derivative information (2),Sketching functions using derivative information (2),2549,1360,,,,Other
4045,Differentiation,730,52194,Optimisation using calculus,Optimisation using calculus,2550,1380,,,,Other
4045,Differentiation,730,148409,Differentiable functions,Differentiable functions,4922,1385,,,,Other
4045,Differentiation,730,52195,Further applications,Further Applications,2338,1400,,,,Other
4045,Differentiation,730,52196,Equations of tangents and normals,Equations of Tangents and Normals,291,1430,,,,Other
4045,Differentiation,730,52197,Primitive functions,Primitive functions,596,1460,,,,Other
4045,Differentiation,730,70114,Applications of primitive functions,Applications of primitive functions ,3349,1462,,,,Other
4045,Differentiation,730,103207,Find derivatives using implicit differentiation,Find derivatives using implicit differentiation,4095,1464,,,,Other
4045,Differentiation,730,103208,Use implicit differentiation,Use implicit differentiation,4096,1468,,,,Other
